consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,score_referencia,tipo_cenario,caso_fronteira,caso_raro,outlier_plausivel,lote_geracao
183.690000,False,7,APARTAMENTO,6,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
183.340000,False,4,CASA,2,EFICIENTE,1,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
279.910000,True,12,APARTAMENTO,7,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
426.140000,True,20,COMERCIO,7,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
283.230000,False,6,CASA,12,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
365.400000,True,10,CASA,9,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
397.000000,False,22,COMERCIO,8,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
465.360000,True,21,CASA,9,INEFICIENTE,90,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
320.380000,True,6,CASA,8,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
222.620000,True,9,APARTAMENTO,2,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
190.520000,False,7,APARTAMENTO,4,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
310.090000,True,9,APARTAMENTO,11,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
278.670000,True,4,CASA,7,MODERADO,32,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
199.150000,False,4,CASA,3,EFICIENTE,5,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
911.450000,True,33,INDUSTRIA,13,MODERADO,60,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
917.450000,False,26,INDUSTRIA,20,INEFICIENTE,61,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
267.550000,True,8,APARTAMENTO,9,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
264.100000,False,11,CASA,4,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
182.720000,False,4,APARTAMENTO,4,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
294.650000,False,7,COMERCIO,9,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
499.070000,True,27,COMERCIO,10,INEFICIENTE,86,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
308.090000,True,14,APARTAMENTO,7,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
313.950000,True,12,APARTAMENTO,9,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
505.800000,True,24,COMERCIO,12,INEFICIENTE,91,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
423.760000,True,22,CASA,7,INEFICIENTE,78,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
225.190000,True,11,APARTAMENTO,1,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
309.210000,False,14,COMERCIO,7,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
661.200000,False,16,INDUSTRIA,17,MODERADO,36,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
607.480000,True,33,ESCRITORIO,11,INEFICIENTE,89,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
201.300000,False,4,CASA,4,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
259.850000,True,4,APARTAMENTO,10,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
268.320000,True,13,APARTAMENTO,4,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
243.630000,True,12,APARTAMENTO,3,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
431.400000,True,22,CASA,7,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
423.390000,True,14,COMERCIO,13,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
346.730000,True,15,APARTAMENTO,10,INEFICIENTE,92,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
429.920000,True,17,CASA,7,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
243.030000,True,4,APARTAMENTO,11,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
347.020000,False,21,COMERCIO,5,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
182.710000,False,8,APARTAMENTO,2,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
547.740000,True,26,ESCRITORIO,12,INEFICIENTE,80,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
404.350000,True,24,COMERCIO,5,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
293.600000,False,11,APARTAMENTO,10,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
381.980000,True,17,ESCRITORIO,22,MODERADO,60,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
340.780000,True,6,CASA,10,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
223.410000,False,9,CASA,5,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
186.120000,False,5,APARTAMENTO,7,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
323.580000,True,16,APARTAMENTO,7,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
937.080000,True,47,INDUSTRIA,8,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
371.490000,False,32,ESCRITORIO,5,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
242.020000,False,10,ESCRITORIO,6,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
375.740000,False,13,ESCRITORIO,11,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
280.770000,False,13,CASA,6,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
197.130000,False,6,APARTAMENTO,6,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
215.500000,False,7,APARTAMENTO,8,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
224.230000,False,9,APARTAMENTO,7,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
465.780000,True,18,CASA,12,INEFICIENTE,96,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
195.380000,False,10,ESCRITORIO,3,EFICIENTE,3,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
396.640000,False,17,CASA,10,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1242.800000,True,46,INDUSTRIA,19,INEFICIENTE,98,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
150.670000,False,4,APARTAMENTO,4,EFICIENTE,8,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
344.890000,False,11,CASA,10,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
165.150000,False,2,APARTAMENTO,2,EFICIENTE,5,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
255.710000,False,9,CASA,6,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
508.910000,True,24,COMERCIO,12,INEFICIENTE,91,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
477.710000,True,20,COMERCIO,13,INEFICIENTE,84,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
367.730000,False,13,COMERCIO,12,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
267.230000,True,8,APARTAMENTO,8,MODERADO,55,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
277.550000,False,21,CASA,1,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
381.200000,True,11,CASA,10,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
397.630000,True,9,COMERCIO,11,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1258.170000,True,50,INDUSTRIA,17,INEFICIENTE,97,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
231.890000,True,6,APARTAMENTO,5,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
341.820000,False,10,CASA,10,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
222.910000,False,9,APARTAMENTO,5,MODERADO,31,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
795.640000,False,25,INDUSTRIA,19,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
445.230000,True,24,COMERCIO,8,INEFICIENTE,68,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
278.360000,False,18,CASA,1,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
348.440000,True,13,APARTAMENTO,11,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
227.490000,False,6,CASA,5,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
341.330000,True,14,OUTRO,3,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
208.060000,False,12,APARTAMENTO,4,EFICIENTE,30,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
254.130000,True,28,APARTAMENTO,1,MODERADO,45,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
263.830000,False,7,COMERCIO,4,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
281.980000,False,10,ESCRITORIO,8,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
506.240000,True,20,CASA,12,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
449.070000,True,18,CASA,10,INEFICIENTE,86,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
244.830000,True,5,APARTAMENTO,8,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
502.270000,True,23,ESCRITORIO,9,INEFICIENTE,63,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
274.500000,False,15,CASA,2,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1256.010000,True,45,INDUSTRIA,16,INEFICIENTE,91,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
638.110000,True,25,OUTRO,10,INEFICIENTE,78,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
321.300000,True,13,APARTAMENTO,9,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
198.920000,True,3,APARTAMENTO,5,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
838.290000,True,23,INDUSTRIA,14,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
188.000000,False,6,CASA,1,EFICIENTE,2,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
522.100000,True,29,OUTRO,5,MODERADO,60,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
207.130000,False,3,APARTAMENTO,10,EFICIENTE,30,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
304.980000,True,16,CASA,2,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
416.730000,True,13,CASA,12,INEFICIENTE,80,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
253.470000,False,6,CASA,9,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
329.650000,False,23,COMERCIO,5,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
327.260000,True,16,APARTAMENTO,8,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
238.020000,False,8,CASA,4,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
662.940000,True,22,INDUSTRIA,10,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
180.890000,False,9,APARTAMENTO,3,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
298.870000,True,10,APARTAMENTO,10,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
281.850000,False,13,CASA,6,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
310.060000,True,5,CASA,9,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.000000,False,10,CASA,5,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
190.570000,False,7,CASA,1,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
360.940000,True,12,CASA,8,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
439.100000,False,28,COMERCIO,9,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
401.980000,False,23,COMERCIO,9,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
317.940000,True,16,APARTAMENTO,6,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
359.780000,True,10,CASA,9,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
440.480000,True,23,COMERCIO,9,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
192.390000,False,8,CASA,1,EFICIENTE,5,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
299.100000,False,11,CASA,6,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
271.950000,False,12,CASA,6,MODERADO,31,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
217.610000,False,12,APARTAMENTO,3,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
217.670000,False,4,CASA,2,EFICIENTE,5,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
270.790000,False,14,APARTAMENTO,8,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
327.730000,False,8,CASA,12,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
576.130000,False,7,CASA,1,MODERADO,43,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
378.350000,True,9,CASA,9,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
254.460000,True,15,APARTAMENTO,3,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
263.880000,True,13,APARTAMENTO,4,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
376.400000,True,19,CASA,5,MODERADO,60,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
394.280000,False,13,COMERCIO,12,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
264.250000,True,15,APARTAMENTO,4,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
317.220000,False,17,CASA,6,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
411.900000,True,18,CASA,7,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
274.690000,False,6,CASA,7,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
519.290000,True,28,COMERCIO,11,INEFICIENTE,94,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
158.500000,False,5,APARTAMENTO,3,EFICIENTE,9,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
299.940000,True,16,APARTAMENTO,5,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
325.450000,True,9,APARTAMENTO,11,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
337.810000,False,20,ESCRITORIO,6,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
246.520000,False,8,APARTAMENTO,9,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
208.670000,False,5,APARTAMENTO,8,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
429.030000,True,13,COMERCIO,12,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
403.420000,True,14,CASA,9,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
350.320000,False,34,CASA,12,INEFICIENTE,74,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
403.720000,False,27,COMERCIO,9,MODERADO,59,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
347.160000,False,16,CASA,7,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
192.260000,False,6,APARTAMENTO,5,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
209.940000,False,5,APARTAMENTO,8,EFICIENTE,30,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
358.730000,True,13,ESCRITORIO,8,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
448.770000,True,22,COMERCIO,10,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
187.610000,False,3,APARTAMENTO,8,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
320.440000,False,10,CASA,0,EFICIENTE,21,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
614.760000,True,29,ESCRITORIO,11,INEFICIENTE,86,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
372.900000,True,5,COMERCIO,11,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
205.490000,False,13,OUTRO,3,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
299.210000,False,12,CASA,6,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
220.660000,False,6,CASA,5,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
359.910000,True,13,CASA,8,MODERADO,59,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
172.340000,False,7,APARTAMENTO,2,EFICIENTE,11,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
341.960000,True,7,CASA,9,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
306.690000,True,9,APARTAMENTO,11,INEFICIENTE,75,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
233.880000,False,18,APARTAMENTO,2,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
208.400000,False,12,APARTAMENTO,3,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
251.630000,False,8,CASA,4,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
298.390000,True,15,APARTAMENTO,5,INEFICIENTE,63,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
513.580000,True,22,COMERCIO,1,MODERADO,57,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
320.240000,False,13,CASA,8,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
264.530000,False,11,CASA,3,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
319.260000,True,12,APARTAMENTO,9,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
252.900000,True,15,APARTAMENTO,2,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
309.670000,True,17,APARTAMENTO,6,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
304.650000,True,13,CASA,2,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
329.050000,False,22,CASA,3,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
389.990000,True,17,APARTAMENTO,11,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
274.380000,False,16,APARTAMENTO,5,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
262.290000,False,4,CASA,11,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
354.010000,True,14,APARTAMENTO,10,INEFICIENTE,92,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
284.430000,True,10,APARTAMENTO,7,MODERADO,59,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
241.730000,True,5,APARTAMENTO,9,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
71.330000,False,4,APARTAMENTO,2,EFICIENTE,3,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
974.290000,True,51,INDUSTRIA,17,INEFICIENTE,83,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
245.080000,False,15,OUTRO,3,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
337.550000,True,18,APARTAMENTO,5,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
293.200000,False,9,CASA,8,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
286.550000,True,9,CASA,3,EFICIENTE,30,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
243.010000,False,7,CASA,6,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
547.730000,True,23,ESCRITORIO,12,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
205.940000,False,11,APARTAMENTO,4,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
582.260000,True,29,OUTRO,8,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
583.930000,True,27,ESCRITORIO,13,INEFICIENTE,88,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
271.480000,False,15,CASA,4,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
240.700000,False,15,APARTAMENTO,0,EFICIENTE,30,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
289.070000,False,8,COMERCIO,5,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.280000,False,11,COMERCIO,4,EFICIENTE,12,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
450.530000,True,16,ESCRITORIO,10,MODERADO,55,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
252.510000,False,17,APARTAMENTO,4,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
509.430000,True,23,COMERCIO,13,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
153.090000,False,4,APARTAMENTO,0,EFICIENTE,2,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
330.160000,True,17,APARTAMENTO,7,INEFICIENTE,81,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
325.230000,True,34,CASA,2,MODERADO,48,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
300.840000,False,20,CASA,20,INEFICIENTE,63,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
206.690000,False,7,APARTAMENTO,6,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
243.890000,True,13,APARTAMENTO,3,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
247.010000,True,10,APARTAMENTO,3,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
181.420000,False,13,APARTAMENTO,1,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
423.080000,False,10,APARTAMENTO,1,MODERADO,49,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
456.400000,True,18,COMERCIO,11,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
194.880000,False,16,APARTAMENTO,1,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
276.380000,True,18,APARTAMENTO,3,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
328.490000,True,17,CASA,2,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
419.330000,True,14,CASA,9,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
336.160000,True,9,COMERCIO,6,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
